cycle,trial,phase,type,word1,word2,response,RT,correct,lag,serPos1,serPos2,subj,intactLag,prevResponse,prevRT
0,35,test,intact,process,park,0,0.48300001,0,-1,32,32,143,0,0,0
0,36,test,rearranged,ancient,sexual,0,1.138000011,1,4,6,2,143,0,0,0
0,37,test,intact,plays,using,0,0.995000005,0,-1,52,52,143,0,0,0
0,38,test,rearranged,regard,field,0,1.986999989,1,2,19,21,143,0,0,0
0,39,test,rearranged,decade,urban,1,1.281999946,0,4,12,8,143,0,0,0
0,40,test,intact,lunch,intended,0,0.354000002,0,-1,1,1,143,0,0,0
0,41,test,intact,recent,fresh,0,0.885999978,0,-1,37,37,143,36,0,0
0,42,test,rearranged,object,steel,0,0.663999975,1,3,39,42,143,0,0,0
0,43,test,rearranged,material,seems,0,0.595000029,1,5,15,10,143,0,0,0
0,44,test,intact,gently,flow,1,1.092000008,1,-1,16,16,143,0,0,0
0,45,test,intact,actor,body,0,1.077999949,0,-1,38,38,143,22,1,1
0,46,test,intact,vote,daughter,1,0.834999979,1,-1,23,23,143,-15,0,1
0,47,test,rearranged,foot,moment,0,0.745000005,1,1,55,56,143,0,0,0
0,48,test,rearranged,fire,union,0,0.787999988,1,5,45,40,143,0,0,0
0,49,test,intact,coffee,handle,1,0.968999982,1,-1,29,29,143,0,0,0
0,50,test,rearranged,dust,amount,0,1.396000028,1,1,56,55,143,0,0,0
0,51,test,rearranged,putting,moving,0,0.755999982,1,3,27,30,143,0,0,0
0,52,test,rearranged,listen,friend,0,1.029999971,1,4,8,12,143,0,0,0
0,53,test,rearranged,form,carry,0,0.984000027,1,5,10,15,143,0,0,0
0,54,test,rearranged,slowly,picture,0,0.755999982,1,2,24,26,143,0,0,0
0,55,test,rearranged,talk,history,0,0.869000018,1,2,48,50,143,0,0,0
0,56,test,intact,advice,gate,1,0.790000021,1,-1,17,17,143,0,0,0
0,57,test,intact,lifted,front,0,0.51700002,0,-1,0,0,143,-17,1,0
0,58,test,intact,street,grey,1,0.660000026,1,-1,33,33,143,33,0,0
1,-1,study,intact,rest,appeal,-1,-1,-1,-1,0,0,143,0,0,0
1,0,study,intact,useful,driving,-1,-1,-1,-1,1,1,143,0,0,0
1,1,study,intact,join,funny,-1,-1,-1,-1,2,2,143,0,0,0
1,2,study,intact,marriage,demand,-1,-1,-1,-1,3,3,143,0,0,0
1,3,study,intact,mountain,weapons,-1,-1,-1,-1,4,4,143,0,0,0
1,4,study,intact,factor,today,-1,-1,-1,-1,5,5,143,0,0,0
1,5,study,intact,conscious,apply,-1,-1,-1,-1,6,6,143,0,0,0
1,6,study,intact,bedroom,pension,-1,-1,-1,-1,7,7,143,0,0,0
1,7,study,intact,community,academic,-1,-1,-1,-1,8,8,143,0,0,0
1,8,study,intact,group,mental,-1,-1,-1,-1,9,9,143,0,0,0
1,9,study,intact,parts,sides,-1,-1,-1,-1,10,10,143,0,0,0
1,10,study,intact,lead,length,-1,-1,-1,-1,11,11,143,0,0,0
1,11,study,intact,everyone,express,-1,-1,-1,-1,12,12,143,0,0,0
1,12,study,intact,shut,mass,-1,-1,-1,-1,13,13,143,0,0,0
1,13,study,intact,example,toward,-1,-1,-1,-1,14,14,143,0,0,0
1,14,study,intact,miles,goods,-1,-1,-1,-1,15,15,143,0,0,0
1,15,study,intact,nodded,leader,-1,-1,-1,-1,16,16,143,0,0,0
1,16,study,intact,judge,lift,-1,-1,-1,-1,17,17,143,0,0,0
1,17,study,intact,reduced,couple,-1,-1,-1,-1,18,18,143,0,0,0
1,18,study,intact,advance,trying,-1,-1,-1,-1,19,19,143,0,0,0
1,19,study,intact,aspect,muscles,-1,-1,-1,-1,20,20,143,0,0,0
1,20,study,intact,pick,curious,-1,-1,-1,-1,21,21,143,0,0,0
1,21,study,intact,station,pale,-1,-1,-1,-1,22,22,143,0,0,0
1,22,study,intact,instead,related,-1,-1,-1,-1,23,23,143,0,0,0
1,23,study,intact,care,peace,-1,-1,-1,-1,24,24,143,0,0,0
1,24,study,intact,palace,week,-1,-1,-1,-1,25,25,143,0,0,0
1,25,study,intact,window,education,-1,-1,-1,-1,26,26,143,0,0,0
1,26,study,intact,accident,reply,-1,-1,-1,-1,27,27,143,0,0,0
1,27,study,intact,bird,authority,-1,-1,-1,-1,28,28,143,0,0,0
1,28,study,intact,metal,shall,-1,-1,-1,-1,29,29,143,0,0,0
1,29,study,intact,eating,deep,-1,-1,-1,-1,30,30,143,0,0,0
1,30,study,intact,guard,theory,-1,-1,-1,-1,31,31,143,0,0,0
1,31,study,intact,meant,beer,-1,-1,-1,-1,32,32,143,0,0,0
1,32,study,intact,massive,product,-1,-1,-1,-1,33,33,143,0,0,0
1,33,study,intact,latter,lying,-1,-1,-1,-1,34,34,143,0,0,0
1,34,study,intact,laws,physical,-1,-1,-1,-1,35,35,143,0,0,0
1,35,study,intact,account,female,-1,-1,-1,-1,36,36,143,0,0,0
1,36,study,intact,character,airport,-1,-1,-1,-1,37,37,143,0,0,0
1,37,study,intact,anxious,debate,-1,-1,-1,-1,38,38,143,0,0,0
1,38,study,intact,ring,colonel,-1,-1,-1,-1,39,39,143,0,0,0
1,39,study,intact,behaviour,usual,-1,-1,-1,-1,40,40,143,0,0,0
1,40,study,intact,credit,wooden,-1,-1,-1,-1,41,41,143,0,0,0
1,41,study,intact,lake,cross,-1,-1,-1,-1,42,42,143,0,0,0
1,42,study,intact,glass,operation,-1,-1,-1,-1,43,43,143,0,0,0
1,43,study,intact,sort,increase,-1,-1,-1,-1,44,44,143,0,0,0
1,44,study,intact,seeing,pass,-1,-1,-1,-1,45,45,143,0,0,0
1,45,study,intact,announced,hold,-1,-1,-1,-1,46,46,143,0,0,0
1,46,study,intact,badly,thoughts,-1,-1,-1,-1,47,47,143,0,0,0
1,47,study,intact,full,class,-1,-1,-1,-1,48,48,143,0,0,0
1,48,study,intact,heavy,total,-1,-1,-1,-1,49,49,143,0,0,0
1,49,study,intact,speech,okay,-1,-1,-1,-1,50,50,143,0,0,0
1,50,study,intact,setting,steps,-1,-1,-1,-1,51,51,143,0,0,0
1,51,study,intact,potential,drawn,-1,-1,-1,-1,52,52,143,0,0,0
1,52,study,intact,feed,clear,-1,-1,-1,-1,53,53,143,0,0,0
1,53,study,intact,animal,till,-1,-1,-1,-1,54,54,143,0,0,0
1,54,study,intact,winter,goes,-1,-1,-1,-1,55,55,143,0,0,0
1,55,study,intact,household,analysis,-1,-1,-1,-1,56,56,143,0,0,0
1,56,study,intact,letter,city,-1,-1,-1,-1,57,57,143,0,0,0
1,57,study,intact,double,turn,-1,-1,-1,-1,58,58,143,0,0,0
1,58,study,intact,likely,principle,-1,-1,-1,-1,59,59,143,0,0,0
1,-1,test,intact,potential,drawn,0,1.618000031,0,-1,52,52,143,0,0,0
1,0,test,intact,rest,appeal,0,0.532000005,0,-1,0,0,143,0,0,0
1,1,test,intact,community,academic,0,1.090000033,0,-1,8,8,143,8,0,0
1,2,test,intact,eating,deep,0,1.106999993,0,-1,30,30,143,22,0,1
1,3,test,rearranged,shut,express,1,0.504000008,0,1,13,12,143,0,0,0
1,4,test,rearranged,seeing,wooden,0,0.291000009,1,4,45,41,143,0,0,0
1,5,test,rearranged,judge,trying,0,0.515999973,1,2,17,19,143,0,0,0
1,6,test,intact,guard,theory,0,0.27700001,0,-1,31,31,143,0,0,0
1,7,test,intact,accident,reply,1,0.259000003,1,-1,27,27,143,-4,0,0
1,8,test,intact,winter,goes,0,0.243000001,0,-1,55,55,143,28,1,0
1,9,test,rearranged,parts,toward,1,0.342999995,0,4,10,14,143,0,0,0
1,10,test,intact,lake,cross,0,0.328000009,0,-1,42,42,143,0,0,0
1,11,test,intact,reduced,couple,0,0.307000011,0,-1,18,18,143,-24,0,0
1,12,test,rearranged,massive,authority,1,0.867999971,0,5,33,28,143,0,0,0
1,13,test,rearranged,everyone,mass,0,0.145999998,1,1,12,13,143,0,0,0
1,14,test,rearranged,household,city,1,2.628999949,0,1,56,57,143,0,0,0
1,15,test,rearranged,example,sides,0,0.953999996,1,4,14,10,143,0,0,0
1,16,test,rearranged,full,hold,0,1.177000046,1,2,48,46,143,0,0,0
1,17,test,rearranged,useful,apply,0,1.355000019,1,5,1,6,143,0,0,0
1,18,test,intact,double,turn,1,1.287999988,1,-1,58,58,143,0,0,0
1,19,test,intact,meant,beer,0,1.131000042,0,-1,32,32,143,-26,1,1
1,20,test,rearranged,bird,product,0,0.967999995,1,5,28,33,143,0,0,0
1,21,test,intact,mountain,weapons,0,0.699000001,0,-1,4,4,143,0,0,0
1,22,test,rearranged,join,today,1,0.907000005,0,3,2,5,143,0,0,0
1,23,test,rearranged,letter,analysis,1,1.003000021,0,1,57,56,143,0,0,0
1,24,test,intact,window,education,0,0.920000017,0,-1,26,26,143,0,0,0
1,25,test,intact,group,mental,0,1.544999957,0,-1,9,9,143,-17,0,0
1,26,test,intact,character,airport,1,1.235999942,1,-1,37,37,143,28,0,1
1,27,test,intact,marriage,demand,0,0.744000018,0,-1,3,3,143,-34,1,1
1,28,test,rearranged,ring,female,0,1.126000047,1,3,39,36,143,0,0,0
1,29,test,intact,glass,operation,0,1.258000016,0,-1,43,43,143,0,0,0
1,30,test,rearranged,lead,leader,0,1.080000043,1,5,11,16,143,0,0,0
1,31,test,intact,likely,principle,1,1.690000057,1,-1,59,59,143,0,0,0
1,32,test,intact,speech,okay,0,0.773999989,0,-1,50,50,143,-9,1,1
1,33,test,rearranged,announced,class,0,0.984000027,1,2,46,48,143,0,0,0
1,34,test,rearranged,feed,till,1,0.726999998,0,1,53,54,143,0,0,0
1,35,test,intact,setting,steps,0,0.437000006,0,-1,51,51,143,0,0,0
1,36,test,intact,heavy,total,0,1.302999973,0,-1,49,49,143,-2,0,0
1,37,test,rearranged,behaviour,debate,0,0.810000002,1,2,40,38,143,0,0,0
1,38,test,rearranged,animal,clear,0,0.871999979,1,1,54,53,143,0,0,0
1,39,test,rearranged,account,colonel,0,1.075999975,1,3,36,39,143,0,0,0
1,40,test,intact,metal,shall,0,1.465999961,0,-1,29,29,143,0,0,0
1,41,test,rearranged,station,week,0,1.416000009,1,3,22,25,143,0,0,0
1,42,test,intact,bedroom,pension,0,1.187999964,0,-1,7,7,143,0,0,0
1,43,test,rearranged,credit,pass,1,0.808000028,0,4,41,45,143,0,0,0
1,44,test,rearranged,care,muscles,0,0.633000016,1,4,24,20,143,0,0,0
1,45,test,rearranged,factor,funny,0,0.808000028,1,3,5,2,143,0,0,0
1,46,test,intact,pick,curious,0,0.805999994,0,-1,21,21,143,0,0,0
1,47,test,intact,laws,physical,1,0.869000018,1,-1,35,35,143,14,0,0
1,48,test,intact,latter,lying,0,0.583999991,0,-1,34,34,143,-1,1,0
1,49,test,rearranged,palace,pale,1,0.727999985,0,3,25,22,143,0,0,0
1,50,test,rearranged,advance,lift,0,0.31099999,1,2,19,17,143,0,0,0
1,51,test,intact,instead,related,0,0.596000016,0,-1,23,23,143,0,0,0
1,52,test,rearranged,anxious,usual,0,0.663999975,1,2,38,40,143,0,0,0
1,53,test,intact,miles,goods,0,0.694000006,0,-1,15,15,143,0,0,0
1,54,test,rearranged,conscious,driving,1,0.742999971,0,5,6,1,143,0,0,0
1,55,test,intact,sort,increase,0,0.614000022,0,-1,44,44,143,0,0,0
1,56,test,intact,badly,thoughts,0,1.269000053,0,-1,47,47,143,3,0,0
1,57,test,rearranged,nodded,length,0,0.648999989,1,5,16,11,143,0,0,0
1,58,test,rearranged,aspect,peace,0,0.698000014,1,4,20,24,143,0,0,0
2,-1,study,intact,property,quality,-1,-1,-1,-1,0,0,143,0,0,0
2,0,study,intact,develop,regular,-1,-1,-1,-1,1,1,143,0,0,0
2,1,study,intact,opinion,tired,-1,-1,-1,-1,2,2,143,0,0,0
2,2,study,intact,rural,enormous,-1,-1,-1,-1,3,3,143,0,0,0
2,3,study,intact,cheap,electric,-1,-1,-1,-1,4,4,143,0,0,0
2,4,study,intact,original,colour,-1,-1,-1,-1,5,5,143,0,0,0
2,5,study,intact,darling,narrow,-1,-1,-1,-1,6,6,143,0,0,0
2,6,study,intact,event,religion,-1,-1,-1,-1,7,7,143,0,0,0
2,7,study,intact,story,consider,-1,-1,-1,-1,8,8,143,0,0,0
2,8,study,intact,island,mixture,-1,-1,-1,-1,9,9,143,0,0,0
2,9,study,intact,surprise,mirror,-1,-1,-1,-1,10,10,143,0,0,0
2,10,study,intact,stand,laid,-1,-1,-1,-1,11,11,143,0,0,0
2,11,study,intact,single,kids,-1,-1,-1,-1,12,12,143,0,0,0
2,12,study,intact,circle,practical,-1,-1,-1,-1,13,13,143,0,0,0
2,13,study,intact,decision,solution,-1,-1,-1,-1,14,14,143,0,0,0
2,14,study,intact,safety,beat,-1,-1,-1,-1,15,15,143,0,0,0
2,15,study,intact,opposite,rights,-1,-1,-1,-1,16,16,143,0,0,0
2,16,study,intact,language,hanging,-1,-1,-1,-1,17,17,143,0,0,0
2,17,study,intact,equipment,bush,-1,-1,-1,-1,18,18,143,0,0,0
2,18,study,intact,attempt,gesture,-1,-1,-1,-1,19,19,143,0,0,0
2,19,study,intact,bread,context,-1,-1,-1,-1,20,20,143,0,0,0
2,20,study,intact,rate,cases,-1,-1,-1,-1,21,21,143,0,0,0
2,21,study,intact,press,became,-1,-1,-1,-1,22,22,143,0,0,0
2,22,study,intact,jack,added,-1,-1,-1,-1,23,23,143,0,0,0
2,23,study,intact,certain,occasion,-1,-1,-1,-1,24,24,143,0,0,0
2,24,study,intact,emphasis,necessary,-1,-1,-1,-1,25,25,143,0,0,0
2,25,study,intact,beneath,site,-1,-1,-1,-1,26,26,143,0,0,0
2,26,study,intact,sharp,nature,-1,-1,-1,-1,27,27,143,0,0,0
2,27,study,intact,making,bought,-1,-1,-1,-1,28,28,143,0,0,0
2,28,study,intact,banks,quick,-1,-1,-1,-1,29,29,143,0,0,0
2,29,study,intact,hospital,plant,-1,-1,-1,-1,30,30,143,0,0,0
2,30,study,intact,action,silence,-1,-1,-1,-1,31,31,143,0,0,0
2,31,study,intact,pull,power,-1,-1,-1,-1,32,32,143,0,0,0
2,32,study,intact,cold,careful,-1,-1,-1,-1,33,33,143,0,0,0
2,33,study,intact,whose,treatment,-1,-1,-1,-1,34,34,143,0,0,0
2,34,study,intact,pocket,fast,-1,-1,-1,-1,35,35,143,0,0,0
2,35,study,intact,nine,price,-1,-1,-1,-1,36,36,143,0,0,0
2,36,study,intact,combined,difficult,-1,-1,-1,-1,37,37,143,0,0,0
2,37,study,intact,gone,sent,-1,-1,-1,-1,38,38,143,0,0,0
2,38,study,intact,check,blue,-1,-1,-1,-1,39,39,143,0,0,0
2,39,study,intact,march,spend,-1,-1,-1,-1,40,40,143,0,0,0
2,40,study,intact,probably,several,-1,-1,-1,-1,41,41,143,0,0,0
2,41,study,intact,skills,move,-1,-1,-1,-1,42,42,143,0,0,0
2,42,study,intact,escape,media,-1,-1,-1,-1,43,43,143,0,0,0
2,43,study,intact,command,special,-1,-1,-1,-1,44,44,143,0,0,0
2,44,study,intact,round,inner,-1,-1,-1,-1,45,45,143,0,0,0
2,45,study,intact,survive,tour,-1,-1,-1,-1,46,46,143,0,0,0
2,46,study,intact,wonderful,pain,-1,-1,-1,-1,47,47,143,0,0,0
2,47,study,intact,wide,hidden,-1,-1,-1,-1,48,48,143,0,0,0
2,48,study,intact,imagine,invited,-1,-1,-1,-1,49,49,143,0,0,0
2,49,study,intact,rock,chairman,-1,-1,-1,-1,50,50,143,0,0,0
2,50,study,intact,late,awful,-1,-1,-1,-1,51,51,143,0,0,0
2,51,study,intact,fuel,chest,-1,-1,-1,-1,52,52,143,0,0,0
2,52,study,intact,season,answer,-1,-1,-1,-1,53,53,143,0,0,0
2,53,study,intact,slightly,gives,-1,-1,-1,-1,54,54,143,0,0,0
2,54,study,intact,myself,arts,-1,-1,-1,-1,55,55,143,0,0,0
2,55,study,intact,apart,daily,-1,-1,-1,-1,56,56,143,0,0,0
2,56,study,intact,land,capable,-1,-1,-1,-1,57,57,143,0,0,0
2,57,study,intact,essential,nervous,-1,-1,-1,-1,58,58,143,0,0,0
2,58,study,intact,share,trip,-1,-1,-1,-1,59,59,143,0,0,0
2,-1,test,rearranged,certain,added,1,2.437000036,0,1,24,23,143,0,0,0
2,0,test,rearranged,bread,became,0,0.690999985,1,2,20,22,143,0,0,0
2,1,test,intact,pull,power,1,0.728999972,1,-1,32,32,143,0,0,0
2,2,test,rearranged,fuel,daily,0,1.478000045,1,4,52,56,143,0,0,0
2,3,test,rearranged,late,gives,0,0.791000009,1,3,51,54,143,0,0,0
2,4,test,rearranged,myself,answer,0,0.742999971,1,2,55,53,143,0,0,0
2,5,test,intact,escape,media,1,1.511999965,1,-1,43,43,143,0,0,0
2,6,test,intact,event,religion,0,0.806999981,0,-1,7,7,143,-36,1,1
2,7,test,rearranged,press,context,1,1.041000009,0,2,22,20,143,0,0,0
2,8,test,intact,share,trip,0,0.583999991,0,-1,59,59,143,0,0,0
2,9,test,intact,wide,hidden,0,1.047000051,0,-1,48,48,143,-11,0,0
2,10,test,rearranged,language,practical,0,0.597000003,1,4,17,13,143,0,0,0
2,11,test,rearranged,whose,sent,1,1.097000003,0,4,34,38,143,0,0,0
2,12,test,intact,equipment,bush,0,0.691999972,0,-1,18,18,143,0,0,0
2,13,test,intact,action,silence,0,1.106999993,0,-1,31,31,143,13,0,0
2,14,test,rearranged,story,mixture,0,1.879999995,1,1,8,9,143,0,0,0
2,15,test,rearranged,hospital,fast,1,0.565999985,0,5,30,35,143,0,0,0
2,16,test,rearranged,wonderful,inner,0,0.499000013,1,2,47,45,143,0,0,0
2,17,test,rearranged,slightly,awful,1,0.917999983,0,3,54,51,143,0,0,0
2,18,test,intact,safety,beat,0,0.713,0,-1,15,15,143,0,0,0
2,19,test,intact,imagine,invited,0,0.532999992,0,-1,49,49,143,34,0,0
2,20,test,intact,nine,price,0,0.810000002,0,-1,36,36,143,-13,0,0
2,21,test,intact,property,quality,0,0.805999994,0,-1,0,0,143,-36,0,0
2,22,test,rearranged,apart,chest,0,0.755999982,1,4,56,52,143,0,0,0
2,23,test,intact,command,special,0,0.630999982,0,-1,44,44,143,0,0,0
2,24,test,intact,develop,regular,0,0.744000018,0,-1,1,1,143,-43,0,0
2,25,test,intact,rural,enormous,0,0.598999977,0,-1,3,3,143,2,0,0
2,26,test,intact,cheap,electric,0,0.723999977,0,-1,4,4,143,1,0,0
2,27,test,intact,march,spend,0,0.630999982,0,-1,40,40,143,36,0,0
2,28,test,intact,single,kids,0,0.662,0,-1,12,12,143,-28,0,0
2,29,test,rearranged,stand,narrow,1,0.481999993,0,5,11,6,143,0,0,0
2,30,test,intact,rate,cases,0,0.597000003,0,-1,21,21,143,0,0,0
2,31,test,rearranged,essential,capable,0,0.788999975,1,1,58,57,143,0,0,0
2,32,test,intact,opinion,tired,0,0.787999988,0,-1,2,2,143,0,0,0
2,33,test,rearranged,check,move,0,0.723999977,1,3,39,42,143,0,0,0
2,34,test,intact,attempt,gesture,1,0.769999981,1,-1,19,19,143,0,0,0
2,35,test,rearranged,round,pain,0,0.680000007,1,2,45,47,143,0,0,0
2,36,test,rearranged,darling,laid,0,0.757000029,1,5,6,11,143,0,0,0
2,37,test,intact,opposite,rights,0,0.856999993,0,-1,16,16,143,0,0,0
2,38,test,rearranged,land,nervous,0,0.759000003,1,1,57,58,143,0,0,0
2,39,test,rearranged,beneath,quick,1,1.062999964,0,3,26,29,143,0,0,0
2,40,test,intact,rock,chairman,1,1.074000001,1,-1,50,50,143,0,0,0
2,41,test,intact,combined,difficult,0,2.023000002,0,-1,37,37,143,-13,1,1
2,42,test,rearranged,skills,blue,0,0.691999972,1,3,42,39,143,0,0,0
2,43,test,intact,making,bought,0,0.755999982,0,-1,28,28,143,0,0,0
2,44,test,rearranged,jack,occasion,0,0.787999988,1,1,23,24,143,0,0,0
2,45,test,intact,decision,solution,0,0.648000002,0,-1,14,14,143,0,0,0
2,46,test,intact,emphasis,necessary,0,0.80400002,0,-1,25,25,143,11,0,0
2,47,test,rearranged,gone,treatment,0,0.899999976,1,4,38,34,143,0,0,0
2,48,test,rearranged,pocket,plant,1,0.675999999,0,5,35,30,143,0,0,0
2,49,test,intact,surprise,mirror,0,0.697000027,0,-1,10,10,143,0,0,0
2,50,test,intact,sharp,nature,1,0.88499999,1,-1,27,27,143,17,0,0
2,51,test,intact,original,colour,0,0.947000027,0,-1,5,5,143,-22,1,0
2,52,test,rearranged,banks,site,0,0.773000002,1,3,29,26,143,0,0,0
2,53,test,intact,cold,careful,0,0.675999999,0,-1,33,33,143,0,0,0
2,54,test,rearranged,circle,hanging,0,0.693000019,1,4,13,17,143,0,0,0
2,55,test,rearranged,survive,several,0,0.74000001,1,5,46,41,143,0,0,0
2,56,test,rearranged,season,arts,0,0.838999987,1,2,53,55,143,0,0,0
2,57,test,rearranged,island,consider,0,0.67900002,1,1,9,8,143,0,0,0
2,58,test,rearranged,probably,tour,0,0.755999982,1,5,41,46,143,0,0,0
3,-1,study,intact,stopped,exercise,-1,-1,-1,-1,0,0,143,0,0,0
3,0,study,intact,shoes,fear,-1,-1,-1,-1,1,1,143,0,0,0
3,1,study,intact,moon,structure,-1,-1,-1,-1,2,2,143,0,0,0
3,2,study,intact,message,tower,-1,-1,-1,-1,3,3,143,0,0,0
3,3,study,intact,fight,sometimes,-1,-1,-1,-1,4,4,143,0,0,0
3,4,study,intact,liberal,running,-1,-1,-1,-1,5,5,143,0,0,0
3,5,study,intact,dear,science,-1,-1,-1,-1,6,6,143,0,0,0
3,6,study,intact,below,dream,-1,-1,-1,-1,7,7,143,0,0,0
3,7,study,intact,require,cause,-1,-1,-1,-1,8,8,143,0,0,0
3,8,study,intact,mark,cast,-1,-1,-1,-1,9,9,143,0,0,0
3,9,study,intact,neck,travel,-1,-1,-1,-1,10,10,143,0,0,0
3,10,study,intact,arms,claim,-1,-1,-1,-1,11,11,143,0,0,0
3,11,study,intact,flesh,workers,-1,-1,-1,-1,12,12,143,0,0,0
3,12,study,intact,pretty,popular,-1,-1,-1,-1,13,13,143,0,0,0
3,13,study,intact,constant,book,-1,-1,-1,-1,14,14,143,0,0,0
3,14,study,intact,attack,thirty,-1,-1,-1,-1,15,15,143,0,0,0
3,15,study,intact,approach,risk,-1,-1,-1,-1,16,16,143,0,0,0
3,16,study,intact,ourselves,evening,-1,-1,-1,-1,17,17,143,0,0,0
3,17,study,intact,obvious,medical,-1,-1,-1,-1,18,18,143,0,0,0
3,18,study,intact,west,purpose,-1,-1,-1,-1,19,19,143,0,0,0
3,19,study,intact,victory,contrast,-1,-1,-1,-1,20,20,143,0,0,0
3,20,study,intact,central,kitchen,-1,-1,-1,-1,21,21,143,0,0,0
3,21,study,intact,result,playing,-1,-1,-1,-1,22,22,143,0,0,0
3,22,study,intact,doing,foreign,-1,-1,-1,-1,23,23,143,0,0,0
3,23,study,intact,evil,cannot,-1,-1,-1,-1,24,24,143,0,0,0
3,24,study,intact,improve,measure,-1,-1,-1,-1,25,25,143,0,0,0
3,25,study,intact,table,paying,-1,-1,-1,-1,26,26,143,0,0,0
3,26,study,intact,virtually,value,-1,-1,-1,-1,27,27,143,0,0,0
3,27,study,intact,convinced,provide,-1,-1,-1,-1,28,28,143,0,0,0
3,28,study,intact,tried,lies,-1,-1,-1,-1,29,29,143,0,0,0
3,29,study,intact,tight,respect,-1,-1,-1,-1,30,30,143,0,0,0
3,30,study,intact,fair,tears,-1,-1,-1,-1,31,31,143,0,0,0
3,31,study,intact,race,teach,-1,-1,-1,-1,32,32,143,0,0,0
3,32,study,intact,page,vision,-1,-1,-1,-1,33,33,143,0,0,0
3,33,study,intact,belief,quiet,-1,-1,-1,-1,34,34,143,0,0,0
3,34,study,intact,loose,drove,-1,-1,-1,-1,35,35,143,0,0,0
3,35,study,intact,secret,thinking,-1,-1,-1,-1,36,36,143,0,0,0
3,36,study,intact,twice,giving,-1,-1,-1,-1,37,37,143,0,0,0
3,37,study,intact,mouth,meat,-1,-1,-1,-1,38,38,143,0,0,0
3,38,study,intact,tradition,farmers,-1,-1,-1,-1,39,39,143,0,0,0
3,39,study,intact,saying,design,-1,-1,-1,-1,40,40,143,0,0,0
3,40,study,intact,memory,straight,-1,-1,-1,-1,41,41,143,0,0,0
3,41,study,intact,mistake,sleep,-1,-1,-1,-1,42,42,143,0,0,0
3,42,study,intact,billion,relative,-1,-1,-1,-1,43,43,143,0,0,0
3,43,study,intact,discuss,stuck,-1,-1,-1,-1,44,44,143,0,0,0
3,44,study,intact,dropped,attention,-1,-1,-1,-1,45,45,143,0,0,0
3,45,study,intact,theatre,success,-1,-1,-1,-1,46,46,143,0,0,0
3,46,study,intact,spread,situation,-1,-1,-1,-1,47,47,143,0,0,0
3,47,study,intact,typical,condition,-1,-1,-1,-1,48,48,143,0,0,0
3,48,study,intact,method,perfect,-1,-1,-1,-1,49,49,143,0,0,0
3,49,study,intact,threw,count,-1,-1,-1,-1,50,50,143,0,0,0
3,50,study,intact,famous,emotional,-1,-1,-1,-1,51,51,143,0,0,0
3,51,study,intact,path,makes,-1,-1,-1,-1,52,52,143,0,0,0
3,52,study,intact,concept,keep,-1,-1,-1,-1,53,53,143,0,0,0
3,53,study,intact,health,kinds,-1,-1,-1,-1,54,54,143,0,0,0
3,54,study,intact,sick,ones,-1,-1,-1,-1,55,55,143,0,0,0
3,55,study,intact,paint,able,-1,-1,-1,-1,56,56,143,0,0,0
3,56,study,intact,ears,push,-1,-1,-1,-1,57,57,143,0,0,0
3,57,study,intact,meal,knees,-1,-1,-1,-1,58,58,143,0,0,0
3,58,study,intact,damage,standing,-1,-1,-1,-1,59,59,143,0,0,0
3,-1,test,rearranged,sick,standing,0,1.286999941,1,4,55,59,143,0,0,0
3,0,test,intact,neck,travel,0,0.661000013,0,-1,10,10,143,0,0,0
3,1,test,rearranged,convinced,value,0,0.72299999,1,1,28,27,143,0,0,0
3,2,test,rearranged,victory,medical,0,0.597000003,1,2,20,18,143,0,0,0
3,3,test,rearranged,obvious,contrast,0,3.944000006,1,2,18,20,143,0,0,0
3,4,test,rearranged,damage,ones,0,0.583999991,1,4,59,55,143,0,0,0
3,5,test,intact,fair,tears,1,0.91900003,1,-1,31,31,143,0,0,0
3,6,test,intact,paint,able,0,0.518999994,0,-1,56,56,143,25,1,0
3,7,test,rearranged,meal,push,0,0.707000017,1,1,58,57,143,0,0,0
3,8,test,intact,typical,condition,0,2.265000105,0,-1,48,48,143,0,0,0
3,9,test,rearranged,memory,attention,0,1.029999971,1,4,41,45,143,0,0,0
3,10,test,rearranged,dear,cast,0,0.953000009,1,3,6,9,143,0,0,0
3,11,test,rearranged,secret,farmers,0,0.88499999,1,3,36,39,143,0,0,0
3,12,test,rearranged,mistake,giving,0,0.693000019,1,5,42,37,143,0,0,0
3,13,test,rearranged,dropped,straight,0,1.097000003,1,4,45,41,143,0,0,0
3,14,test,rearranged,evil,paying,0,0.760999978,1,2,24,26,143,0,0,0
3,15,test,rearranged,table,cannot,0,0.758000016,1,2,26,24,143,0,0,0
3,16,test,intact,belief,quiet,0,0.601000011,0,-1,34,34,143,0,0,0
3,17,test,intact,below,dream,0,0.921000004,0,-1,7,7,143,-27,0,0
3,18,test,intact,pretty,popular,0,1.253000021,0,-1,13,13,143,6,0,0
3,19,test,intact,stopped,exercise,0,0.59799999,0,-1,0,0,143,-13,0,1
3,20,test,rearranged,mark,science,0,0.966000021,1,3,9,6,143,0,0,0
3,21,test,intact,arms,claim,0,1.172999978,0,-1,11,11,143,0,0,0
3,22,test,rearranged,west,thirty,0,0.630999982,1,4,19,15,143,0,0,0
3,23,test,intact,theatre,success,1,0.823000014,1,-1,46,46,143,0,0,0
